Time ms,Process:PID,RSS KB
1587,bindfs:8114,1276
1588,bindfs:8114,1276
1590,bindfs:8114,1276
1592,bindfs:8114,1276
1594,bindfs:8114,1276
1596,bindfs:8114,1276
1597,bindfs:8114,1276
1599,bindfs:8114,1276
1602,bindfs:8114,1276
1603,bindfs:8114,1276
1605,bindfs:8114,1276
1607,bindfs:8114,1276
1609,bindfs:8114,1276
1611,bindfs:8114,1276
1613,bindfs:8114,1276
1615,bindfs:8114,1276
1616,bindfs:8114,1276
1619,bindfs:8114,1276
1621,bindfs:8114,1276
1623,bindfs:8114,1276
1624,bindfs:8114,1276
1626,bindfs:8114,1276
1628,bindfs:8114,1276
1629,bindfs:8114,1276
1632,bindfs:8114,1276
1633,bindfs:8114,1276
1635,bindfs:8114,1276
1637,bindfs:8114,1276
1639,bindfs:8114,1276
1641,bindfs:8114,1276
1642,bindfs:8114,1276
1644,bindfs:8114,1276
1646,bindfs:8114,1276
1647,bindfs:8114,1276
1649,bindfs:8114,1276
1651,bindfs:8114,1276
1653,bindfs:8114,1276
1654,bindfs:8114,1276
1656,bindfs:8114,1276
1657,bindfs:8114,1276
1660,bindfs:8114,1276
1661,bindfs:8114,1276
1663,bindfs:8114,1276
1664,bindfs:8114,1276
1665,bindfs:8114,1276
1667,bindfs:8114,1276
1670,bindfs:8114,1276
1671,bindfs:8114,1276
1673,bindfs:8114,1276
1675,bindfs:8114,1276
1676,bindfs:8114,1276
1679,bindfs:8114,1276
1680,bindfs:8114,1276
1682,bindfs:8114,1276
1683,bindfs:8114,1276
1685,bindfs:8114,1276
1686,bindfs:8114,1276
1689,bindfs:8114,1276
1690,bindfs:8114,1276
1692,bindfs:8114,1276
1694,bindfs:8114,1276
1695,bindfs:8114,1276
1698,bindfs:8114,1276
1700,bindfs:8114,1276
1701,bindfs:8114,1276
1703,bindfs:8114,1276
1705,bindfs:8114,1276
1707,bindfs:8114,1276
1709,bindfs:8114,1276
1711,bindfs:8114,1276
1712,bindfs:8114,1276
1714,bindfs:8114,1276
